time,ppg0,ppg1,ppg2,ambient0
49.699439911764706,320531,303306,251944,-172920
49.7190205,320613,303580,251692,-172933
49.7190205,320589,303824,251595,-172974
49.73026425,320417,304050,251382,-172961
49.741507999999996,320316,304285,251294,-172965
49.75275175,319987,304276,251184,-172774
49.7639955,319604,304169,251054,-172903
49.77523925,319585,304253,251066,-172958
49.786483,319709,304370,251204,-172966
49.79772675,319743,304639,251528,-172995
49.8089705,319834,304763,252157,-172993
49.82021425,320025,304972,252834,-172850
49.831458,320325,305154,253119,-172906
49.842701749999996,320573,305494,253447,-172988
49.8539455,320875,305879,253813,-172959
49.86518925,321067,306153,254309,-172994
49.876433,321347,306601,254985,-172982
49.88767675,321669,306884,255658,-172944
49.8989205,322080,307517,256240,-172993
49.91016425,322539,308427,256723,-172978
49.921408,323058,309464,257776,-172976
49.93265175,323563,310610,259105,-172932
49.943895499999996,323844,311720,259473,-172945
49.95513925,323750,312731,259325,-172886
49.966383,323368,313483,258584,-172968
49.97762675,321336,313387,259603,-172950
49.9888705,319525,313658,261139,-173072
50.000114249999996,319071,312729,260361,-173072
50.011358,320277,311496,261125,-173311
50.02260175,320280,312936,260602,-173350
50.0338455,320761,313847,262394,-173458
50.04508925,320917,315287,262643,-173457
50.056333,319830,314822,261620,-173503
50.06757675,319802,313125,260847,-173486
50.0788205,319273,314724,259823,-173537
50.0788205,310211,313657,245061,-172891
50.1100667,311824,314937,248800,-172935
50.1413129,314548,316391,255359,-172886
50.1725591,317285,317630,261477,-172944
50.2038053,319236,318516,265195,-173016
50.2350515,320467,319047,267493,-173011
50.266297699999996,321441,319422,269036,-172990
50.2975439,322221,319761,270164,-173017
50.3287901,322987,320076,270857,-173060
50.3600363,323733,320260,271331,-173021
50.3912825,324080,320309,271666,-173034
50.4225287,324566,320334,271778,-173026
50.4537749,325289,320344,271483,-173021
50.4850211,325501,320148,271007,-173011
50.516267299999996,325306,319754,270540,-172899
50.5475135,325066,319421,270029,-172939
50.5787597,324678,319072,269623,-173004
50.6100059,324428,318739,269183,-172987
50.6412521,324233,318429,268861,-172958
50.6724983,323941,318156,268533,-172971
50.7037445,323875,318058,268366,-173014
50.7349907,323529,317597,268354,-173010
50.766236899999996,324821,337801,254768,-173250
50.7974831,345135,347255,256657,-197804
50.8287293,346919,346280,224227,-166060
50.8287293,324224,317131,269860,-172983
50.851232028125,324706,317487,269921,-173025
50.87373475625,325323,317896,269864,-172975
50.896237484375,325791,318193,269749,-173009
50.9187402125,325618,318124,269726,-172954
50.941242940625,324720,317835,269916,-173004
50.96374566875,323992,317794,270104,-172992
50.986248396875,324270,318559,270455,-172936
51.008751125,325482,319189,270687,-172331
51.031253853125,326623,319811,270782,-172715
51.05375658125,327369,320021,270769,-172861
51.076259309375,327789,320114,270561,-173029
51.0987620375,328060,320131,270383,-172997
51.121264765625,328294,320083,270436,-173009
51.14376749375,328495,320044,270134,-173059
51.166270221875,330297,318445,269986,-173369
51.18877295,330794,317760,268290,-173446
51.211275678125,332236,319060,266558,-175013
51.23377840625,332368,317988,265269,-173727
51.256281134375,331823,318035,263255,-173236
51.2787838625,332005,318323,263023,-173366
51.301286590625004,331737,316450,264380,-173411
51.32378931875,330403,318418,263971,-173860
51.346292046875,329049,317931,263198,-172138
51.368794775,330115,317949,263141,-173253
51.391297503125,328687,316588,261837,-171256
51.41380023125,327657,315439,262265,-171128
51.436302959375,327829,316758,263733,-172696
51.4588056875,328752,314800,265528,-173928
51.481308415625,329438,314556,265226,-172728
51.50381114375,328337,316268,264445,-173988
51.526313871875004,327556,316266,265417,-173840
51.5488166,329522,315204,266687,-172751
51.5488166,327575,316660,266205,-173131
51.56742466,327179,316347,265871,-173157
51.58603272,326771,315988,265714,-173151
51.604640780000004,326340,315676,265481,-173128
51.62324884,326052,315371,265234,-173104
51.6418569,325836,315181,265094,-173103
51.66046496,325694,314943,264981,-173096
51.679073020000004,325460,314926,264998,-173153
51.69768108,325378,314855,264918,-173111
51.71628914,325335,314889,264906,-173141
51.7348972,325281,314973,265018,-173113
51.75350526,325183,314978,264957,-173137
51.77211332,325112,315066,265041,-173158
51.79072138,325060,315134,265090,-173159
51.80932944,324939,315212,265160,-173182
51.8279375,324842,315157,265087,-173134
51.84654556,324741,315258,265171,-173171
51.86515362,324753,315711,265429,-173156
51.88376168,324846,315799,265173,-172711
51.90236974,324334,315791,265157,-172736
51.9209778,324845,315663,265157,-172738
51.93958586,324776,315870,265509,-172547
51.95819392,325033,315848,265307,-173024
51.97680198,325352,316359,265543,-173062
51.995410039999996,325133,316522,265511,-172813
52.0140181,324848,316433,265496,-172990
52.03262616,324941,316424,265726,-172991
52.05123422,325317,315955,265579,-172936
52.069842279999996,325316,315806,265908,-172969
52.08845034,325393,315487,265872,-173128
52.1070584,325875,315250,266079,-172817
52.12566646,325582,315140,266129,-173081
52.144274519999996,325883,315003,265844,-173099
52.162882579999994,325425,314962,265681,-172721
52.18149064,325684,314853,265207,-173006
52.2000987,325362,314468,264928,-173092
52.218706759999996,325057,314867,265120,-172650
52.237314819999995,325037,314806,265059,-172487
52.25592288,324764,314992,265302,-172475
52.27453094,324511,314903,265668,-172543
52.293139,324508,314833,265395,-172260
52.293139,317724,308166,259668,-173104
52.3015274375,317464,307938,259450,-173182
52.309915874999994,317168,307546,259196,-173228
52.3183043125,316966,307319,259070,-173143
52.32669275,316758,307028,258863,-173207
52.335081187499995,316530,306808,258607,-173139
52.343469625,316280,306471,258384,-173260
52.3518580625,316156,306386,258333,-173198
52.360246499999995,315906,306233,258113,-173204
52.3686349375,315834,306046,257991,-173121
52.37702337499999,315557,305909,257760,-173160
52.385411812499996,315384,305728,257599,-173117
52.39380025,315185,305586,257459,-173172
52.402188687499994,315025,305505,257349,-173193
52.410577124999996,314852,305406,257253,-173153
52.4189655625,314656,305387,257106,-173179
52.427353999999994,314581,305214,257010,-173125
52.4357424375,314425,305136,256978,-173165
52.444130875,314292,305063,256758,-173144
52.452519312499994,314235,305070,256716,-173154
52.46090775,313735,304882,256450,-173204
52.4692961875,313577,304697,256033,-173017
52.477684624999995,313306,304635,256057,-172929
52.4860730625,313400,304694,256550,-172929
52.4944615,313845,304681,256179,-173129
52.502849937499995,314098,304528,256432,-173606
52.511238375,313888,304657,256636,-173782
52.5196268125,314269,304404,256923,-173347
52.528015249999996,314475,304280,256917,-173060
52.5364036875,313992,304075,257389,-173067
52.544792125,314147,304022,257769,-172565
52.553180562499996,313891,303848,258055,-172398
52.561569,313825,303719,257757,-172558
52.569957437499994,314314,303734,257693,-173016
52.578345875,314022,303605,257774,-173080
52.5867343125,314323,303468,258257,-173082
52.595122749999994,313932,303091,258463,-173152
52.6035111875,313671,303012,258035,-173557
52.611899625,313733,302692,258526,-173644
52.620288062499995,313368,302947,259022,-173586
52.6286765,313603,302876,258961,-173499
52.6286765,304534,295301,248943,-173162
52.6474352375,304188,294845,248711,-173173
52.666193975,303875,294547,248472,-173151
52.6849527125,303561,294328,248191,-173162
52.70371145,303254,294009,247959,-173140
52.7224701875,302984,293699,247731,-173116
52.741228925,302740,293432,247526,-173141
52.759987662499995,302501,293249,247382,-173172
52.778746399999996,302230,293037,247125,-173232
52.797505137499996,302200,292992,247062,-173159
52.816263875,302014,292913,246912,-173183
52.8350226125,301926,292837,246902,-173187
52.85378135,301767,292822,246878,-173207
52.8725400875,301788,292765,246811,-173080
52.891298825,301730,292770,246700,-173159
52.9100575625,301642,292792,246713,-173125
52.9288163,301543,292907,246719,-173178
52.9475750375,301535,292989,246692,-173167
52.966333775,301600,293070,246740,-173085
52.9850925125,301589,293129,246771,-173125
53.00385125,301583,293089,246781,-173189
53.0226099875,301475,293008,246762,-173162
53.041368725,301487,292756,247250,-173243
53.0601274625,301290,292603,246849,-173059
53.0788862,301006,292522,246890,-172767
53.0976449375,301243,292831,247373,-172764
53.116403675,301510,292502,247097,-172966
53.1351624125,301251,292306,247219,-172539
53.15392115,300832,292242,246905,-172729
53.1726798875,301220,292293,247225,-172806
53.191438625,301163,292109,247144,-172655
53.210197362500004,300920,291649,247362,-172641
53.228956100000005,301317,291252,247679,-173033
53.247714837500006,301571,291111,248063,-173322
53.266473575,301488,290726,248545,-173447
53.2852323125,301013,290713,248288,-173518
53.30399105,301504,290613,248309,-173722
53.3227497875,301518,290416,248296,-173719
53.341508525,301381,290775,247991,-173980
53.3602672625,301121,290726,247866,-173553
53.379026,301504,290279,247850,-173594
53.379026,292729,284415,239701,-173164
53.3976503175,292482,284213,239611,-173155
53.416274635,292173,283975,239425,-173138
53.434898952500006,291943,283729,239252,-173168
53.453523270000005,291595,283419,239069,-173156
53.472147587500004,291355,283098,238833,-173189
53.490771905,291139,282880,238633,-173162
53.5093962225,290974,282768,238467,-173105
53.52802054,290713,282541,238283,-173207
53.546644857500006,290588,282381,238186,-173122
53.565269175000005,290355,282237,237949,-173221
53.5838934925,290319,282171,237865,-173198
53.60251781,290160,282065,237808,-173191
53.6211421275,290042,282034,237708,-173160
53.639766445,289798,281527,238214,-173148
53.658390762500005,289730,281526,238165,-172765
53.677015080000004,289228,281530,238146,-173146
53.6956393975,289419,281402,238406,-173141
53.714263715,289420,281766,238406,-173397
53.7328880325,289419,281754,238553,-173205
53.75151235,289467,281498,238300,-173170
53.770136667500005,289559,281418,238331,-172851
53.788760985,289811,281411,238333,-172643
53.8073853025,290258,281920,238833,-172640
53.82600962,289821,281839,238334,-172263
53.8446339375,289819,281688,238798,-172004
53.863258255000005,289321,281305,239262,-172199
53.881882572500004,289740,281188,238909,-172276
53.90050689,289686,281018,238886,-172557
53.9191312075,289906,280811,238581,-172548
53.937755525,290150,280854,239090,-172752
53.9563798425,290654,280661,239405,-173121
53.975004160000005,290395,280405,239619,-173278
53.9936284775,290904,280564,239715,-173159
54.012252795,290867,280436,239680,-172912
54.0308771125,291265,280622,239657,-172908
54.04950143,290909,280173,239447,-172977
54.0681257475,291419,280106,239192,-173126
54.086750065000004,291289,280042,239684,-173187
54.1053743825,290979,279717,239859,-173064
54.1239987,290706,279656,239847,-173001
54.1239987,281139,273936,230311,-173185
54.1419791175,280689,273629,230081,-173171
54.159959535,280442,273354,229775,-173113
54.177939952500004,280171,273073,229473,-173157
54.19592037,279794,272778,229268,-173158
54.2139007875,279588,272451,229020,-173128
54.231881205,279233,272217,228771,-173139
54.2498616225,278989,271955,228473,-173150
54.26784204,278815,271745,228306,-173181
54.285822457500004,278609,271524,228078,-173175
54.303802875,278506,271476,227956,-173171
54.3217832925,278284,271385,227850,-173146
54.33976371,278154,271380,227714,-173166
54.3577441275,278110,271299,227538,-173184
54.375724545,278026,271333,227444,-173161
54.3937049625,278016,271381,227477,-173147
54.41168538,278000,271452,227465,-173138
54.4296657975,278012,271009,227210,-173139
54.447646215,278001,270692,227449,-173075
54.4656266325,277492,270702,227488,-173071
54.48360705,276980,271087,227229,-173075
54.5015874675,276946,271038,227036,-173332
54.519567885,276952,270962,226812,-173621
54.5375483025,276966,270577,226533,-173734
54.55552872,276628,270556,226100,-173554
54.5735091375,276329,270397,226092,-173675
54.591489555,276661,270000,226049,-173654
54.6094699725,276732,270199,226157,-173986
54.62745039,276728,269973,226251,-173719
54.6454308075,276901,269525,226706,-173928
54.663411225,277199,269456,226337,-174197
54.681391642499996,277144,269269,226345,-174041
54.69937206,276981,269322,226308,-174044
54.7173524775,277372,269213,226225,-173669
54.735332895,277627,269083,225749,-173566
54.7533133125,277321,268762,226235,-173662
54.77129373,276949,268833,226075,-173861
54.789274147499995,276674,268750,226008,-173670
54.807254565,276337,268618,226250,-173671
54.8252349825,276153,268129,226633,-173610
54.8432154,275899,268069,226467,-173371
54.8432154,268715,262865,219467,-173180
54.8613579975,268514,262804,219315,-173194
54.879500594999996,268301,262704,219129,-173156
54.8976431925,268112,262566,218964,-173136
54.91578579,267919,262364,218805,-173155
54.933928387499996,267772,262228,218625,-173178
54.952070985,267662,262029,218414,-173166
54.9702135825,267422,261915,218316,-173146
54.98835618,267255,261804,218081,-173235
55.0064987775,267206,261734,217943,-173207
55.024641375,267128,261702,217832,-173149
55.0427839725,267072,261656,217749,-173140
55.06092657,266955,261521,217487,-173174
55.079069167499995,266901,261353,217402,-173238
55.097211765,266861,261309,217250,-173166
55.1153543625,266762,261279,217142,-173204
55.133496959999995,266763,261358,217075,-173137
55.1516395575,266747,261292,216951,-173132
55.169782155,266678,261304,216895,-173163
55.187924752499995,266618,261283,216713,-173121
55.20606735,266118,261029,216945,-173201
55.2242099475,265833,261060,217233,-173401
55.242352544999996,266319,260965,217209,-173806
55.2604951425,266092,260826,217686,-173808
55.27863774,266271,260333,217842,-173435
55.296780337499996,266528,260088,217981,-173432
55.314922935,266317,259576,218436,-173642
55.3330655325,266525,259223,218419,-173207
55.351208129999996,266219,259041,218431,-173059
55.3693507275,265944,258710,218395,-173069
55.387493324999994,266452,258677,218024,-173525
55.4056359225,266963,258572,217841,-174030
55.42377852,266513,258188,217985,-174262
55.441921117499994,266355,258118,217891,-173971
55.460063715,265970,258557,217962,-174419
55.4782063125,265817,259040,218197,-174931
55.496348909999995,265864,258696,218284,-175255
55.5144915075,265883,258448,217911,-175556
55.532634105,265938,257976,217770,-175933
55.550776702499995,265577,257619,217897,-176065
55.5689193,265852,257743,218009,-175861
55.5689193,258603,254504,209921,-173160
55.587523675,258484,254398,209808,-173206
55.606128049999995,258375,254337,209703,-173188
55.624732425,258282,254328,209725,-173194
55.6433368,258173,254341,209707,-173234
55.661941174999995,258203,254507,209767,-173176
55.68054555,258307,254614,209767,-173209
55.699149925,258428,254806,209846,-173175
55.717754299999996,258510,255011,209981,-173164
55.736358675,258660,255227,210067,-173187
55.75496305,258890,255590,210296,-173115
55.773567424999996,258902,255787,210046,-173062
55.7921718,259017,255559,210093,-172610
55.810776175,258782,255594,210105,-172938
55.829380549999996,258830,255342,210116,-172934
55.847984925,259032,255354,209621,-173187
55.8665893,259541,255394,209892,-173279
55.885193675,259477,255842,209386,-173239
55.90379805,259574,255906,209482,-173561
55.922402425,260084,255913,209377,-173810
55.9410068,260498,256357,209106,-173818
55.959611175,260057,256700,209120,-173630
55.97821555,260317,256564,208621,-173283
55.996819925000004,260235,257012,208326,-173447
56.0154243,259740,256883,208373,-173906
56.034028675,260212,256761,208346,-174327
56.052633050000004,260065,256431,208574,-174331
56.071237425,259633,255982,208668,-174336
56.0898418,259638,255880,208306,-174437
56.108446175000005,259156,256199,208286,-174520
56.12705055,258906,256118,208077,-174011
56.145654925,258894,256069,208048,-173980
56.164259300000005,258605,256002,208042,-173984
56.182863675,258611,255754,207721,-173664
56.20146805,259122,255745,207738,-173992
56.220072425000005,259073,255361,207834,-174296
56.2386768,259284,255085,207649,-174041
56.257281175,259400,255081,207620,-174430
56.275885550000005,259099,254900,207743,-174750
56.294489925,259058,254487,207858,-175062
56.3130943,258761,254394,207813,-175143
56.3130943,254615,252487,207570,-173157
56.3319748075,254602,252525,207509,-173196
56.350855315000004,254607,252616,207576,-173181
56.369735822500004,254693,252819,207682,-173123
56.388616330000005,254791,252917,207704,-173153
56.407496837500005,254949,253068,207822,-173099
56.426377345000006,255002,253231,207882,-173178
56.4452578525,255249,253478,207984,-173174
56.46413836,255401,253695,208153,-173189
56.4830188675,255637,254021,208292,-173233
56.501899375,255827,254347,208503,-173194
56.5207798825,256057,254680,208709,-173146
56.53966039,256329,255039,208917,-173170
56.5585408975,256586,255303,209171,-173162
56.577421405,256598,254924,209185,-173092
56.5963019125,256785,255060,209105,-172708
56.615182420000004,256787,255060,209044,-172441
56.634062927500004,256482,254609,209553,-172442
56.652943435000005,256149,254160,209967,-172830
56.671823942500005,256150,254029,210469,-172663
56.69070445,255956,253773,210688,-172826
56.7095849575,255549,253732,210559,-172389
56.728465465,255251,253623,210521,-172602
56.7473459725,254912,253356,210746,-172602
56.76622648,255350,253831,210759,-172866
56.7851069875,255349,253731,210258,-173235
56.803987495,255155,253411,210230,-173342
56.8228680025,254753,253166,210133,-173795
56.84174851,254982,253087,210114,-173768
56.8606290175,254821,253594,210609,-173773
56.879509525,254731,253901,210208,-174161
56.898390032500004,254734,253858,210012,-173922
56.917270540000004,255213,254306,209750,-173961
56.936151047500005,255002,254113,209957,-173834
56.955031555,255246,254075,209968,-173838
56.9739120625,255485,254073,209703,-173829
56.99279257,255374,254352,209366,-173449
57.0116730775,255626,254352,209288,-173098
57.030553585,255241,253968,209336,-173126
57.0494340925,255032,254475,209391,-173210
57.0683146,255207,254199,209170,-173279
57.0683146,251532,249256,203891,-173217
57.086183930000004,251596,249233,203816,-173204
57.10405326,251734,249419,203881,-173133
57.12192259,251856,249497,203892,-173188
57.13979192,251987,249566,203899,-173119
57.157661250000004,252048,249634,203899,-173196
57.17553058,252085,249670,203860,-173223
57.19339991,252234,249821,203938,-173191
57.21126924,252284,249829,203970,-173189
57.22913857,252337,249942,203936,-173217
57.2470079,252545,249971,203936,-173229
57.264877229999996,252638,250077,203939,-173177
57.28274656,252753,250192,203966,-173198
57.30061589,252923,250317,204028,-173222
57.31848522,253055,250401,204036,-173164
57.336354549999996,253025,250369,203935,-173175
57.35422388,252686,250031,203671,-173193
57.37209321,252698,249588,204157,-173311
57.38996254,252369,249603,204077,-172936
57.407831869999995,252848,249496,204102,-173260
57.4257012,252973,249549,204328,-173270
57.44357053,253474,250056,204357,-173727
57.46143986,253473,249955,203937,-173928
57.479309189999995,253023,250339,204161,-174036
57.49717852,252663,250322,204320,-174105
57.51504785,252892,250244,204261,-173718
57.53291718,253195,250434,204249,-173710
57.550786509999995,253068,249969,203816,-173970
57.56865584,253324,249942,203661,-174387
57.58652517,253691,250134,204171,-174396
57.6043945,253625,250041,204234,-174652
57.622263829999994,253624,250035,204256,-174760
57.64013316,253895,250097,204500,-174763
57.65800249,253804,250148,204596,-174444
57.67587182,253545,250138,204530,-174597
57.693741149999994,253560,249627,204276,-174617
57.71161048,253445,249610,203955,-174235
57.72947981,252934,249582,203949,-174208
57.74734914,252566,250093,204455,-174207
57.76521846999999,252617,250125,204391,-174016
57.7830878,253127,250137,204458,-173960
57.7830878,248922,245846,199593,-173261
57.80048451,249070,245888,199653,-173265
57.81788122,249227,245984,199699,-173188
57.83527793,249342,246122,199774,-173150
57.85267464,249433,246239,199789,-173166
57.870071349999996,249547,246355,199909,-173190
57.887468059999996,249779,246566,199942,-173161
57.904864769999996,249918,246677,200063,-173164
57.922261479999996,250106,246845,200182,-173122
57.939658189999996,250259,247011,200255,-173159
57.957054899999996,250323,247139,200250,-173218
57.974451609999996,250542,247363,200417,-173171
57.991848319999995,250682,247494,200533,-173222
58.009245029999995,250884,247670,200633,-173244
58.026641739999995,251105,247948,200802,-173204
58.044038449999995,251333,248181,200957,-173183
58.061435159999995,251454,248390,201039,-173208
58.078831869999995,251393,248400,201007,-173241
58.096228579999995,251272,248271,200916,-173213
58.113625289999995,251055,248041,200776,-173149
58.131022,250619,247702,200506,-173182
58.14841871,250468,247386,200217,-173171
58.16581542,250010,246965,199992,-173215
58.18321213,249757,246771,199768,-173175
58.20060884,249504,246403,199522,-173211
58.21800555,249342,246292,199465,-173159
58.23540226,249306,246093,199292,-173149
58.25279897,249258,246073,199232,-173143
58.27019568,249305,246055,199221,-173129
58.28759239,249378,246098,199233,-173218
58.3049891,249498,246172,199277,-173166
58.32238581,249575,246251,199201,-173210
58.33978252,249639,246284,199233,-173171
58.35717923,249692,246221,199251,-173194
58.37457594,249809,246349,199279,-173156
58.39197265,249838,246421,199281,-173149
58.40936936,249907,246563,199263,-173128
58.42676607,250057,246717,199394,-173158
58.44416278,250166,246915,199478,-173089
58.46155949,250330,247125,199564,-173102
58.4789562,250424,247294,199758,-173151
58.4789562,250874,247858,200144,-173138
58.498309895,251065,248048,200231,-173160
58.51766359,251262,248293,200366,-173137
58.537017285,251620,248672,200647,-173202
58.55637098,251833,248966,200782,-173250
58.575724675,252139,249289,201011,-173256
58.595078369999996,252389,249701,201254,-173195
58.614432065,252772,250208,201594,-173199
58.63378576,253092,250540,201722,-173177
58.653139455,253468,251038,202040,-173183
58.67249315,253768,251382,202328,-173223
58.691846845,254171,251887,202694,-173178
58.71120054,254478,252294,202932,-173164
58.730554235,254819,252561,203176,-173154
58.74990793,254984,252727,203292,-173172
58.769261625,255096,252770,203398,-173150
58.78861532,254953,252704,203333,-173207
58.807969015,254794,252471,203158,-173177
58.82732271,254513,252214,203006,-173167
58.846676405,254346,251826,202828,-173179
58.8660301,254149,251555,202648,-173138
58.885383795,253895,251299,202475,-173182
58.90473749,253795,251179,202386,-173157
58.924091185,253799,251038,202304,-173161
58.94344488,253827,251067,202269,-173156
58.962798575,253887,251069,202293,-173184
58.98215227,253986,251135,202355,-173132
59.001505965,254243,251297,202443,-173150
59.02085966,254418,251495,202375,-173180
59.040213355,254626,251622,202480,-173191
59.05956705,254763,251843,202602,-173219
59.078920745,254966,252034,202604,-173194
59.09827444,255140,252277,202759,-173143
59.117628135,255225,252502,202852,-173168
59.13698183,255302,252723,202919,-173128
59.156335525,255238,252755,202990,-173158
59.17568922,255206,252871,203045,-173145
59.195042915,255162,252863,202967,-173170
59.21439661,255197,252869,202976,-173180
59.233750305,255299,252918,203096,-173139
59.253104,255400,253058,203214,-173192
59.253104,256009,253482,203694,-173154
59.274843578125,256232,253776,203892,-173158
59.29658315625,256463,254087,204139,-173166
59.318322734375,256724,254474,204435,-173128
59.3400623125,257049,254882,204762,-173143
59.361801890625,257393,255276,205015,-173113
59.38354146875,257818,255739,205341,-173157
59.405281046875004,258182,256204,205608,-173143
59.427020625,258526,256730,205834,-173213
59.448760203125,259011,257134,206204,-173168
59.47049978125,259490,257653,206530,-173182
59.492239359375,259942,258009,206789,-173193
59.5139789375,260344,258440,207079,-173215
59.535718515625,260632,258628,207236,-173199
59.55745809375,260766,258626,207336,-173228
59.579197671875,260846,258653,207298,-173199
59.60093725,262392,257406,206349,-173319
59.622676828125,263940,258227,207530,-173412
59.64441640625,264820,257888,207899,-172324
59.666155984375,263855,256697,207131,-172206
59.6878955625,261947,256716,207112,-174071
59.709635140625004,260465,255035,206503,-172136
59.731374718750004,262277,256702,208341,-172233
59.753114296875005,262200,256660,209546,-171930
59.774853875000005,262016,255570,209297,-173271
59.796593453125,261118,255425,209467,-172501
59.81833303125,260664,255232,209114,-173576
59.840072609375,258876,257092,207802,-173525
59.8618121875,256839,258624,206326,-172662
59.883551765625,256691,257556,205818,-171504
59.90529134375,255682,257455,204891,-171754
59.927030921875,257602,258511,205131,-169717
59.9487705,257598,256977,205002,-170014
59.9487705,261171,256737,205524,-173157
59.9675245575,261279,256861,205572,-173164
59.986278615,261492,257036,205705,-173132
60.0050326725,261714,257192,205836,-173140
60.023786730000005,261854,257292,205891,-173153
60.0425407875,262115,257499,206020,-173191
60.061294845,262253,257615,206090,-173199
60.0800489025,262445,257845,206246,-173162
60.09880296,262623,257938,206367,-173178
60.117557017500005,262847,258149,206480,-173167
60.136311075,263042,258332,206618,-173156
60.1550651325,263332,258576,206725,-173137
60.17381919,263532,258824,206957,-173161
60.1925732475,263722,258993,207022,-173168
60.211327305000005,263913,259193,207161,-173198
60.2300813625,264144,259376,207355,-173199
60.24883542,264333,259465,207468,-173191
60.2675894775,264419,259491,207493,-173219
60.286343535,264343,259318,207381,-173159
60.305097592500005,264201,259100,207266,-173164
60.32385165,263929,258730,207076,-173189
60.3426057075,263582,258381,206866,-173184
60.361359765,263352,258047,206716,-173165
60.3801138225,263167,257808,206564,-173156
60.398867880000005,262962,257622,206398,-173187
60.4176219375,262844,257432,206364,-173179
60.436375995,262745,257327,206317,-173159
60.4551300525,262639,257204,206271,-173163
60.47388411,262626,257252,206292,-173173
60.492638167500004,262664,257314,206355,-173148
60.511392225,262787,257358,206385,-173191
60.5301462825,262813,257379,206433,-173182
60.54890034,262813,257401,206446,-173233
60.5676543975,262834,257490,206509,-173166
60.586408455000004,262858,257548,206571,-173191
60.6051625125,262934,257621,206612,-173149
60.62391657,262950,257576,206648,-173148
60.6426706275,262936,257514,206671,-173187
60.661424685,263001,257563,206637,-173165
60.680178742500004,263105,257646,206753,-173141
60.6989328,263199,257776,206835,-173113
60.6989328,263362,257994,207049,-173165
60.7169312025,263524,258168,207169,-173146
60.734929605000005,263611,258243,207241,-173168
60.7529280075,263750,258439,207355,-173126
60.77092641,263857,258546,207462,-173161
60.7889248125,264152,258715,207625,-173097
60.806923215,264139,258876,207757,-173144
60.8249216175,264397,259081,207861,-173165
60.84292002,264462,259186,207988,-173205
60.8609184225,264656,259368,208170,-173174
60.878916825000005,264787,259525,208213,-173194
60.8969152275,265046,259746,208403,-173092
60.91491363,265197,259962,208521,-173143
60.9329120325,265373,260047,208688,-173138
60.950910435,265487,260232,208790,-173217
60.9689088375,265652,260468,209013,-173142
60.98690724,265860,260633,209112,-173170
61.0049056425,265964,260711,209203,-173183
61.022904045000004,265958,260575,209235,-173140
61.0409024475,265828,260459,209072,-173127
61.05890085,265492,260127,208854,-173215
61.0768992525,265172,259786,208653,-173170
61.094897655,264874,259410,208355,-173183
61.1128960575,264616,259061,208220,-173142
61.13089446,264362,258806,207987,-173099
61.1488928625,264185,258577,207828,-173092
61.166891265000004,263993,258312,207681,-173187
61.1848896675,263900,258284,207647,-173163
61.20288807,263859,258245,207588,-173110
61.2208864725,263794,258263,207573,-173145
61.238884875,263798,258238,207636,-173119
61.2568832775,263829,258221,207592,-173167
61.27488168,263843,258317,207595,-173131
61.2928800825,263884,258303,207572,-173148
61.310878485,263858,258294,207586,-173145
61.3288768875,263859,258315,207599,-173166
61.34687529,263846,258273,207566,-173160
61.3648736925,263860,258273,207597,-173112
61.382872094999996,263891,258259,207584,-173134
61.4008704975,263922,258365,207646,-173125
61.4188689,263976,258453,207694,-173121
61.4188689,263964,258588,207799,-173127
61.4368681775,264030,258733,207865,-173187
61.454867455,264167,258850,207904,-173193
61.4728667325,264277,258950,208026,-173165
61.49086601,264369,259100,208085,-173120
61.5088652875,264387,259141,208147,-173230
61.526864565,264432,259218,208208,-173208
61.5448638425,264632,259409,208371,-173181
61.56286312,264787,259597,208499,-173126
61.5808623975,264849,259696,208578,-173201
61.598861675,264980,259752,208625,-173221
61.6168609525,265079,259887,208641,-173217
61.63486023,265244,260000,208816,-173197
61.6528595075,265329,260178,208934,-173179
61.670858785,265503,260354,209010,-173196
61.6888580625,265687,260534,209174,-173138
61.70685734,265695,260633,209217,-173199
61.7248566175,265689,260586,209169,-173174
61.742855895,265538,260345,209097,-173173
61.7608551725,265183,260077,208814,-173159
61.77885445,264782,259569,208526,-173158
61.7968537275,264389,259179,208169,-173144
61.814853005,263880,258672,207897,-173163
61.8328522825,263433,258258,207559,-173129
61.85085156,263046,257860,207199,-173140
61.8688508375,262682,257567,206944,-173163
61.886850115,262431,257260,206768,-173161
61.904849392500005,262134,257038,206519,-173196
61.92284867,261989,256898,206457,-173167
61.940847947500004,261839,256796,206319,-173181
61.958847225,261784,256727,206271,-173194
61.9768465025,261655,256561,206181,-173147
61.99484578,261622,256508,206101,-173215
62.0128450575,261540,256429,206074,-173141
62.030844335000005,261351,256342,205963,-173158
62.0488436125,261265,256266,205782,-173191
62.066842890000004,261131,256187,205727,-173176
62.0848421675,261070,255999,205605,-173176
62.102841445,260971,255998,205551,-173141
62.1208407225,260960,255915,205531,-173102
62.13884,260908,255866,205423,-173128
62.13884,260890,255887,205501,-173170
62.158341825,260947,255898,205597,-173098
62.17784365,260925,255950,205608,-173140
62.197345475,260993,255918,205586,-173127
62.216847300000005,260939,255939,205572,-173192
62.236349125000004,261047,256010,205528,-173137
62.25585095,261119,256068,205583,-173155
62.275352775,261175,256179,205546,-173102
62.2948546,261249,256295,205641,-173147
62.314356425,261314,256410,205807,-173172
62.333858250000006,261248,256479,205795,-173167
